report_date,load_type,load_time,load_weight,dropoff_site
2021-01-13,ORGANICS,2021-01-13 02:33:00 UTC,4480,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:43:00 UTC,7260,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:50:00 UTC,7960,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 12:04:00 UTC,5160,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:26:00 UTC,7460,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 03:05:00 UTC,10500,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:58:00 UTC,10560,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 03:28:00 UTC,11540,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:52:00 UTC,8420,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:54:00 UTC,8300,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:48:00 UTC,10820,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:25:00 UTC,12260,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:11:00 UTC,7700,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:23:00 UTC,12460,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:45:00 UTC,11780,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:30:00 UTC,2980,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 01:47:00 UTC,8220,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:02:00 UTC,9660,ORGANICS BY GOSH
2021-01-13,ORGANICS,2021-01-13 02:29:00 UTC,9640,ORGANICS BY GOSH
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:44:00 UTC,5800,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:30:00 UTC,3460,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:00:00 UTC,4660,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 12:19:00 UTC,3840,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:21:00 UTC,6020,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:19:00 UTC,13410,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:00:00 UTC,4460,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:15:00 UTC,8420,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,4100,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:00:00 UTC,20100,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:50:00 UTC,10380,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 12:00:00 UTC,8900,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 12:00:00 UTC,5760,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:30:00 UTC,6040,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:45:00 UTC,16820,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:43:00 UTC,13660,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:25:00 UTC,17620,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:06:00 UTC,16520,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:10:00 UTC,19400,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 04:45:00 UTC,10020,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:14:00 UTC,11360,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:09:00 UTC,1240,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 04:51:00 UTC,11980,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 04:42:00 UTC,8940,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:59:00 UTC,12680,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:19:00 UTC,12300,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:51:00 UTC,10880,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:18:00 UTC,12860,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:20:00 UTC,10380,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:20:00 UTC,8920,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:33:00 UTC,9940,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:37:00 UTC,9140,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:56:00 UTC,13460,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:47:00 UTC,13620,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:37:00 UTC,11960,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:17:00 UTC,5900,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:49:00 UTC,13300,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:35:00 UTC,10420,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:30:00 UTC,6900,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:23:00 UTC,6340,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:04:00 UTC,9000,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:50:00 UTC,11260,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:10:00 UTC,6000,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:34:00 UTC,6480,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 11:07:00 UTC,9640,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:00:00 UTC,9160,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 03:00:00 UTC,8620,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:00:00 UTC,11640,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:00:00 UTC,8220,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:00:00 UTC,9700,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:00:00 UTC,5880,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:00:00 UTC,11960,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:00:00 UTC,7600,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 02:00:00 UTC,8320,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:00:00 UTC,10020,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 10:23:00 UTC,11840,BALCONES RECYCLING
2021-01-13,RECYCLING - SINGLE STREAM,2021-01-13 01:58:00 UTC,9640,BALCONES RECYCLING
2021-01-13,RECYCLED METAL,2021-01-13 11:54:00 UTC,640,AUSTIN IRON AND METAL
2021-01-14,TIRES,2021-01-14 09:23:00 UTC,960,MRF
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,13540,TDS - MRF
2021-01-14,SWEEPING,2021-01-14 01:40:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 01:25:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,ONION CREEK
2021-01-14,SWEEPING,2021-01-14 12:00:00 UTC,,PARK CENTER
2021-01-14,SWEEPING,2021-01-14 09:50:00 UTC,,PARK CENTER
2021-01-14,SWEEPING,2021-01-14 11:30:00 UTC,,PARK CENTER
2021-01-14,SWEEPING,2021-01-14 12:30:00 UTC,,PARK CENTER
2021-01-14,BRUSH,2021-01-14 04:45:00 UTC,3120,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 02:30:00 UTC,8720,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 03:45:00 UTC,9440,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 02:00:00 UTC,6940,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 12:00:00 UTC,8660,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 03:00:00 UTC,7760,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 02:20:00 UTC,6660,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 03:30:00 UTC,8720,HORNSBY BEND
2021-01-14,BRUSH,2021-01-14 03:15:00 UTC,4980,HORNSBY BEND
2021-01-14,YARD TRIMMING,2021-01-14 12:00:00 UTC,4160,HORNSBY BEND
2021-01-14,YARD TRIMMING,2021-01-14 12:00:00 UTC,4060,HORNSBY BEND
2021-01-14,YARD TRIMMING,2021-01-14 12:00:00 UTC,9900,HORNSBY BEND
2021-01-14,YARD TRIMMING,2021-01-14 12:00:00 UTC,6200,HORNSBY BEND
2021-01-14,YARD TRIMMING,2021-01-14 12:00:00 UTC,13440,HORNSBY BEND
2021-01-14,ORGANICS,2021-01-14 01:43:00 UTC,6440,HORNSBY BEND
2021-01-14,BULK,2021-01-14 02:30:00 UTC,4160,TDS LANDFILL
2021-01-14,BULK,2021-01-14 03:25:00 UTC,7780,TDS LANDFILL
2021-01-14,BULK,2021-01-14 02:35:00 UTC,10940,TDS LANDFILL
2021-01-14,BULK,2021-01-14 02:00:00 UTC,1980,TDS LANDFILL
2021-01-14,BULK,2021-01-14 02:25:00 UTC,4640,TDS LANDFILL
2021-01-14,BULK,2021-01-14 01:48:00 UTC,8660,TDS LANDFILL
2021-01-14,DEAD ANIMAL,2021-01-14 12:00:00 UTC,160,TDS LANDFILL
2021-01-14,DEAD ANIMAL,2021-01-14 12:07:00 UTC,60,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:13:00 UTC,23560,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:00:00 UTC,19500,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:34:00 UTC,21380,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:08:00 UTC,12940,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:06:00 UTC,1080,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:45:00 UTC,19800,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:45:00 UTC,22040,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:30:00 UTC,26520,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:00:00 UTC,1820,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:06:00 UTC,15280,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:04:00 UTC,6900,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:04:00 UTC,21480,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:58:00 UTC,23960,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:10:00 UTC,17340,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:28:00 UTC,20020,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:02:00 UTC,11460,TDS LANDFILL
2021-01-14,SWEEPING,2021-01-14 11:54:00 UTC,5940,TDS LANDFILL
2021-01-14,SWEEPING,2021-01-14 01:27:00 UTC,11260,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:22:00 UTC,16260,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:27:00 UTC,13960,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:52:00 UTC,19560,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:36:00 UTC,7300,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 04:38:00 UTC,11300,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:54:00 UTC,19660,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:35:00 UTC,11740,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:47:00 UTC,13940,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:17:00 UTC,19580,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:02:00 UTC,14120,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 06:26:00 UTC,5040,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:04:00 UTC,9880,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:13:00 UTC,4340,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:28:00 UTC,29180,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:30:00 UTC,17540,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:56:00 UTC,18960,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:53:00 UTC,7500,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 04:05:00 UTC,17920,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 11:05:00 UTC,17800,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 10:50:00 UTC,16960,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 04:42:00 UTC,23220,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 06:08:00 UTC,2520,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:17:00 UTC,6920,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:13:00 UTC,11720,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 10:36:00 UTC,11700,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:30:00 UTC,26100,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:38:00 UTC,28680,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:16:00 UTC,21860,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 10:21:00 UTC,13620,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:43:00 UTC,12680,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:27:00 UTC,29520,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:45:00 UTC,24780,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:30:00 UTC,7420,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:15:00 UTC,17480,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:30:00 UTC,19660,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 06:00:00 UTC,5840,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 12:15:00 UTC,26680,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:30:00 UTC,18200,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:00:00 UTC,24600,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 06:00:00 UTC,5420,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 03:00:00 UTC,7900,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:50:00 UTC,22860,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:14:00 UTC,18220,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 05:40:00 UTC,8280,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 04:49:00 UTC,24860,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 04:28:00 UTC,29720,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 01:12:00 UTC,3520,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 02:00:00 UTC,14000,TDS LANDFILL
2021-01-14,GARBAGE COLLECTIONS,2021-01-14 06:15:00 UTC,6660,TDS LANDFILL
2021-01-14,MIXED LITTER,2021-01-14 01:37:00 UTC,1680,TDS LANDFILL
2021-01-14,MIXED LITTER,2021-01-14 12:48:00 UTC,1380,TDS LANDFILL
2021-01-14,BULK,2021-01-14 01:36:00 UTC,3660,TDS LANDFILL
2021-01-14,BULK,2021-01-14 10:39:00 UTC,1780,TDS LANDFILL
2021-01-14,ORGANICS,2021-01-14 01:07:00 UTC,7840,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:29:00 UTC,15020,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:04:00 UTC,8940,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:39:00 UTC,11180,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:44:00 UTC,10570,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:03:00 UTC,7620,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:05:00 UTC,7580,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:31:00 UTC,5040,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 12:47:00 UTC,10120,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 12:33:00 UTC,1160,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:49:00 UTC,11380,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:12:00 UTC,6100,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:17:00 UTC,10460,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:40:00 UTC,7100,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:09:00 UTC,10140,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:43:00 UTC,5800,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:50:00 UTC,7960,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:21:00 UTC,7340,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:44:00 UTC,7120,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:53:00 UTC,10080,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:26:00 UTC,10880,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 12:56:00 UTC,14960,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:43:00 UTC,19340,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:20:00 UTC,18120,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:11:00 UTC,13960,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 02:18:00 UTC,15920,ORGANICS BY GOSH
2021-01-14,ORGANICS,2021-01-14 01:47:00 UTC,8340,ORGANICS BY GOSH
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:22:00 UTC,2620,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:10:00 UTC,4220,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 11:43:00 UTC,6800,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:04:00 UTC,3320,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 08:54:00 UTC,5740,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:34:00 UTC,5380,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:13:00 UTC,15600,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:43:00 UTC,16060,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:53:00 UTC,18380,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:22:00 UTC,16140,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:52:00 UTC,16220,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:51:00 UTC,17600,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:59:00 UTC,5140,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:11:00 UTC,18400,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:57:00 UTC,9020,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 03:07:00 UTC,8820,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:52:00 UTC,10960,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 03:05:00 UTC,5960,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 03:05:00 UTC,5420,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 11:40:00 UTC,10540,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:19:00 UTC,11960,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:10:00 UTC,12060,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 11:21:00 UTC,12200,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 03:10:00 UTC,9280,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:29:00 UTC,11260,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 11:02:00 UTC,13960,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:15:00 UTC,13960,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:15:00 UTC,9680,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 04:12:00 UTC,9460,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:11:00 UTC,12080,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 12:04:00 UTC,11740,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:40:00 UTC,12760,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:12:00 UTC,12800,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:56:00 UTC,7620,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:55:00 UTC,11840,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:31:00 UTC,13180,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 09:59:00 UTC,9520,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,11700,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:45:00 UTC,13820,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 09:18:00 UTC,11600,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:00:00 UTC,12820,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:00:00 UTC,11900,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,12000,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,13740,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:00:00 UTC,4560,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,10320,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 09:21:00 UTC,11280,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 01:18:00 UTC,11940,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 10:00:00 UTC,12800,BALCONES RECYCLING
2021-01-14,RECYCLING - SINGLE STREAM,2021-01-14 02:00:00 UTC,6560,BALCONES RECYCLING
2021-01-14,SWEEPING,2021-01-14 10:35:00 UTC,,ON ROUTE HIGH DUMP
2021-01-14,SWEEPING,2021-01-14 09:40:00 UTC,,ON ROUTE HIGH DUMP
2021-01-15,TIRES,2021-01-15 01:21:00 UTC,720,MRF
2021-01-15,TIRES,2021-01-15 12:29:00 UTC,480,MRF
2021-01-15,RECYCLING - SINGLE STREAM,2021-01-15 12:00:00 UTC,620,TDS - MRF
2021-01-15,RECYCLING - SINGLE STREAM,2021-01-15 02:00:00 UTC,10820,TDS - MRF
2021-01-15,SWEEPING,2021-01-15 01:35:00 UTC,,ONION CREEK
2021-01-15,SWEEPING,2021-01-15 10:55:00 UTC,,ONION CREEK
2021-01-15,SWEEPING,2021-01-15 01:30:00 UTC,,ONION CREEK
2021-01-15,SWEEPING,2021-01-15 12:00:00 UTC,,ONION CREEK
2021-01-15,SWEEPING,2021-01-15 12:00:00 UTC,,ONION CREEK
2021-01-15,SWEEPING,2021-01-15 12:00:00 UTC,,ONION CREEK
